PMID,Journal,publisher_guess,year,doi,doi_url
38800708,J Phys D Appl Phys,Unknown,2024,10.1088/1361-6463/ad415a,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=e00503c1-1bb7-48e8-aed2-48536ae4eee8&ssb=74173205972&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6463%2Fad415a&ssi=e25134e0-8427-479f-b19d-4baf12d526d0&ssk=support@shieldsquare.com&ssm=78568599714082582109668658385649&ssn=609b6822401bfa8845f41092c93955e695288d77ff65-361d-4d48-987649&sso=5c6f4e96-62d3c0a489060376f83154a1e062dda407cd7c839d39370c&ssp=28190416711720107655172019627375844&ssq=17074605430639557090254306132282522021196&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwZmUyNjk5NjktMDJjYy00MjJjLWEwNmYtOTlhNGRjM2YwZTEyMS0xNzIwMTU0MzA2NDkyMC1kNjRlZTcxMjU2MWNiMDUwMTAiLCJfX3V6bWYiOiI3ZjYwMDBiNmZjMzg1OS01MzBkLTQ4ZmEtYjM3OC05NWNlYWE1YTU3NDYxNzIwMTU0MzA2NDkyMC1jYzlhMjFmYWM3ODlkZTZiMTAifQ=="
32831402,J Phys D Appl Phys,Unknown,2020,10.1088/1361-6463/ab83bb,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=4322c459-f5a9-4dee-a6bf-8ae6e01eb772&ssb=63130232403&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6463%2Fab83bb&ssi=c5585624-8427-4e23-b76f-c68dea4bcf9f&ssk=support@shieldsquare.com&ssm=84437614171918297105875497304318&ssn=0243ae146e686502f504524fb8c2dbc9534bb8f4775c-59c6-45f0-905f3c&sso=96aedb76-084b35af7476f6019c72e16c5bdc90269d27337ceefba4f8&ssp=74995556791720123404172012572269777&ssq=38396205431177306996754311756378162086158&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDA3ZjE2ODg1Ni00ZDkyLTQxNDQtYjc4Mi05ZmNkYmU3NGViZTcxNzIwMTU0MzExNjExMC0yY2UzMjgwNTc5YjVhNDVhMTAiLCJ1em14IjoiN2Y5MDAwNGE2YWRmMjAtMGM4Ni00NzVlLTlkNjItODZlZGIzMTA3YjEyMS0xNzIwMTU0MzExNjExMC03Mjg1YmY2MmUzNjNkOTBhMTAifQ=="
38205381,Meas Sci Technol,Unknown,2024,10.1088/1361-6501/ad1671,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=b6245bcd-7ae8-4770-b687-b61d3ecc4ccf&ssb=65438235586&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6501%2Fad1671&ssi=a4f13174-8427-4a5a-8556-6bdf16c83090&ssk=support@shieldsquare.com&ssm=57430818907922732107872070755272&ssn=d631a631fd24205e3977da247595788fc49780c156b5-1118-431d-acc818&sso=b7d9d27d-9991fc046251cb04700cdac1b94ace2ff516589209068dab&ssp=18741170321720101208172014062549932&ssq=61311505467393629137654673505778543495554&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwODdlNThmYWMtOTg2Yy00OGE5LWJkYzQtMWNlNjRmM2IyNGZjMS0xNzIwMTU0NjczNDQxMC02NDM0MDhhNzFkYTU0NzVlMTAiLCJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDBhODJkOWZiNy1mYmExLTQxY2MtOTRiNi1hZmJlZjIyNzJiYjIxNzIwMTU0NjczNDQxMC1kMGRkNTBjN2UxNGU5MjgxMTAifQ=="
19672321,Meas Sci Technol,Unknown,2003,10.1088/0957-0233/14/8/318,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=0fc7b425-5b5b-4049-b92b-93a8f4fb63b9&ssb=86016202912&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F0957-0233%2F14%2F8%2F318&ssi=5e68647c-8427-487b-bc18-ae53294287f9&ssk=support@shieldsquare.com&ssm=86270701386918259103004582531075&ssn=21bf44e50343b593b84fe0bf3765e700523629f8a600-d5c2-4714-800fe3&sso=41e428dd-24df735b43dd04d34e4afcc8de675312f4da30cec33569a8&ssp=31926584421720126487172018789803625&ssq=00176285467731594767954677231745893918400&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDBlZWFiYTM1Ni02NmIxLTQwOTktYTg0ZC03NDc3OGMyYjYxYmIxNzIwMTU0Njc3OTI2MC05Y2UwODA5YjllODQ3YjBmMTAiLCJ1em14IjoiN2Y5MDAwMWVhODE1NGMtNmUyMy00MWY5LWJhNTktMDdhMGVhZmQ4Y2YyMS0xNzIwMTU0Njc3OTI2MC05ZTk4MTcxNmY2M2ViZTRmMTAifQ=="
38876097,Bioinspir Biomim,Unknown,2024,10.1088/1748-3190/ad5899,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=6effa66c-d826-4afd-b038-6e406ef4603c&ssb=52566239465&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-3190%2Fad5899&ssi=a659b9ad-8427-4989-9839-ef0f6b4a376d&ssk=support@shieldsquare.com&ssm=04383927242165876102973789218307&ssn=ffa4de12d0f40e5f610bcbe12fbe7d2b7f246cc9c782-b9b4-40cd-a3b4c7&sso=8ffead4f-89749df0eb419e453e450d6d20d2fa5838067aa028bf3c91&ssp=88947530211720208363172026014514572&ssq=25201572306458219890423064497782905585507&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDA0YmVjZWQ3My0xOGE4LTRlOTQtOTRhZi0zMDc5YmRjNWM2ZmMxNzIwMjIzMDY0NTkxMC03ODIxYTZmODZjOWIwYTVlMTAiLCJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwMzc3NjM3OGMtNDdiZC00ZTI4LTlmNjctNmE1ZDk5OThlMGQ0MS0xNzIwMjIzMDY0NTkxMC05NmRmYTRhNGZjYThkNzY2MTAifQ=="
38250751,Bioinspir Biomim,Unknown,2024,10.1088/1748-3190/ad2084,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=94af83a8-033f-4f7e-bf12-e7ab246f70f7&ssb=57008271150&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-3190%2Fad2084&ssi=170b204d-8427-4890-a54d-25c528217bef&ssk=support@shieldsquare.com&ssm=55857101768622592104157983846859&ssn=1c67ad724ede7567e6e9813db41e6c4dd9b676c4f77c-1fe6-4c74-b0fcea&sso=028b4018-db17ff8e4e64266eb65c9a1599b85e3f1d42e91bf49a520b&ssp=39089900471720201560172025429463934&ssq=68524832306633580396323066811505686221557&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwYTkxNTZkZWUtM2E3Ny00YWJiLTgwNDAtM2NlM2NmZGM1NDlkMS0xNzIwMjIzMDY2MTgyMC03OTU4NGY3OWRkZjUzMDRkMTAiLCJfX3V6bWYiOiI3ZjYwMDA0OTgwM2RmMy1hMGU0LTRhNWItYjk2OS1lOTgzY2RmM2E0MWExNzIwMjIzMDY2MTgyMC1hODcyNmQ4NGEwZTBmOWRhMTAiLCJyZCI6ImlvcC5vcmcifQ=="
37521001,2d Mater,Unknown,2023,10.1088/2053-1583/ace26c,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=785a039e-e31e-452d-b87f-935f0da4fce8&ssb=11093234188&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2053-1583%2Face26c&ssi=64777996-8427-45f5-b929-4353a8f31fe1&ssk=support@shieldsquare.com&ssm=77187550949630173105928078097222&ssn=4ba8ed4608376bd9f0350bf14c09a4199912b16f5f45-1265-49ae-93d7da&sso=563343f4-cda73897bb2a167ead6b9373175e4d9093446fb3ba9653ff&ssp=66872823691720398089172030642358093&ssq=81801260134116139944401341002281251688053&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwYWUzOTE2ZDYtMGExYS00OTM0LWI5ZjctYjNkNDA5NDYwZGE2MS0xNzIwMzAxMzQxODg2MC00YWJkYzY4OWFhMGVlMDMyMTAiLCJfX3V6bWYiOiI3ZjYwMDA2MWU2MWZkNi1lYTRkLTQ3NWQtYmMwYS1mNmNhN2MxYWMyY2MxNzIwMzAxMzQxODg2MC1kZWFjMDRmMDUyMzI2MzUwMTAiLCJyZCI6ImlvcC5vcmcifQ=="
32523701,2d Mater,Unknown,2020,10.1088/2053-1583/ab5ae2,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=84daf957-2e2c-43d1-8bef-056315a23366&ssb=17954295073&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2053-1583%2Fab5ae2&ssi=49696f9e-8427-49f0-a552-1e4df24ea6ad&ssk=support@shieldsquare.com&ssm=51357671779311813106772805551646&ssn=e3118a935704309539895f99324e4b11a9049a4665ad-0286-45ad-9ea301&sso=975f19f3-5b7572d2cadbe13a0931e1e6701f06fac4501333819e8307&ssp=13988324151720352602172039027063694&ssq=07192700134686450126301346857723457975824&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwODA2ZTkwNDEtYTU1OS00YWU2LWE0MzAtYWI1MjhlN2VjNmU1MS0xNzIwMzAxMzQ2OTc4MC1lZWUyZjIwZjIxMDllNzZlMTAiLCJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDA5OGI3NDVmNC04ZDBjLTQ3NDYtYWNhOC0yMGMxZDRmNzM4ODUxNzIwMzAxMzQ2OTc4MC0xZTgwNTc5NjJkNjUxMzE5MTAifQ=="
38873101,Surf Topogr,Unknown,2024,10.1088/2051-672x/ad44bb,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=fc8283e0-0ec4-455d-9a8a-6c4b84cd5729&ssb=53928200071&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2051-672X%2Fad44bb&ssi=5b5f7f75-8427-461e-9b29-89fcf35cfbff&ssk=support@shieldsquare.com&ssm=19249789412940317108940350456477&ssn=85f789a19a0ee91cf37dc2546fc33ef5590c1bc2c220-b5af-4a54-a07b08&sso=56e8f17b-c1986fe5fd2754d1ec3658e4eea0e1cd760b26b96b77d595&ssp=54955801131720230346172020246143550&ssq=66841239716174875880997161607234549530559&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwODE0MmQ2NDMtMjBmNS00ZjhkLWJmZWUtODEwZGFhM2Q2NmUxMS0xNzIwMjk3MTYxMzc2MC04Y2ZiZGM2ZDA5YTQ1YjhlMTAiLCJfX3V6bWYiOiI3ZjYwMDAxMzZiYmMyNy1jMDI4LTQ4ZjktYmNhNS1iMTMzYWIxYTY2YzcxNzIwMjk3MTYxMzc2MC1jYzY3MmIzNTY0OThhOWRlMTAiLCJyZCI6ImlvcC5vcmcifQ=="
31866694,Phys Scr,Unknown,2018,10.1088/1402-4896/aab4e2,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=c9225f2f-433d-4d5d-9243-e38ddb978bcd&ssb=89335259801&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1402-4896%2Faab4e2&ssi=3f1cdb3c-8427-4389-ace5-9fb78e95bcbf&ssk=support@shieldsquare.com&ssm=95498588074183119103655945988846&ssn=9a8343c0c1c70d85082440b96bfd4ab2439cd4309fc6-1135-4690-bcd2c7&sso=b77abdd5-34b436565459643729feff7ed331049c2c79e9221128d342&ssp=33876883771720285962172028642709186&ssq=71024449760112072482697601502171717615776&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDBjZjM0OGIzNC01MDM1LTQwMTItYTc2ZS05NjI2YTMzOGRlN2IxNzIwMjk3NjAxMDM0MC0wYmUzNjE0NjQ5ZWFmZjA3MTAiLCJ1em14IjoiN2Y5MDAwY2QxZmU1MjItZjA5ZS00NWYxLWJkY2QtODI1MjA5NzVjZTMxMS0xNzIwMjk3NjAxMDM0MC1kYzVmMGFhM2FjOTE0MjUxMTAifQ=="
37719937,Mater Res Express,Unknown,2020,10.1088/2053-1591/abc998,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=3ef2ea11-f8cb-438b-8ab2-c7a68ac8e7ba&ssb=95354252967&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2053-1591%2Fabc998&ssi=a7934de4-8427-4fb2-9de0-09c5237d107e&ssk=support@shieldsquare.com&ssm=25323267862683841103396331246737&ssn=25a9075a3eecee4f3793fa3e79f7723f8295849a5a41-f080-403f-879cac&sso=de1f55b1-51336393b44892f96b0ba4d05b651515e84a523c7892c9d1&ssp=95539441871720226869172023140533484&ssq=39308299969538636383499695265649186365604&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDBhMWY4YTcyZS0xY2YzLTRiNzItYjE4MS03YTUyNWQzMGMyMGQxNzIwMjk5Njk1ODYyMC1iZDNlOTNlMzlmZTQyMWZkMTAiLCJ1em14IjoiN2Y5MDAwMGM5NmFlOWMtZDM5MC00ZGM2LWFhZTAtZWIwNzMyNGY4ODFkMS0xNzIwMjk5Njk1ODYyMC0yMzczYmIxMzllMjhmODhhMTAiLCJyZCI6ImlvcC5vcmcifQ=="
33604057,Mater Res Express,Unknown,2019,10.1088/2053-1591/ab597a,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=1c3d0d5f-4ba8-4a26-b9b3-359438188077&ssb=79101224217&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2053-1591%2Fab597a&ssi=1365f3ca-8427-4fd6-9710-c8695de0c95e&ssk=support@shieldsquare.com&ssm=71212555461815170100621566813079&ssn=fb653d7e3bc02b27f930ebe0f833a0140fdb0ccf3db7-fa39-459f-b0cd91&sso=39d69e7c-28a65382780801cfe8b4c84b802ed75fd7a5392e5a0a00a5&ssp=40299224621720227166172023156917898&ssq=25986839970055307065399700061572769144476&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwZjE4NDBiZDktOTM5MC00MThkLWFmZGMtOTc1M2EwNmMzZDAwMS0xNzIwMjk5NzAwODUwMC0wNDdiY2NiZGFlNzc0OWZhMTAiLCJfX3V6bWYiOiI3ZjYwMDA5MmUxMTIxZC0xMTg2LTRmNjEtOWJmMC03YTZiMTgzMmYwMmExNzIwMjk5NzAwODUwMC1hMDAxYjI0OTNiOGExZjM0MTAiLCJyZCI6ImlvcC5vcmcifQ=="
30828648,Nano Futures,Unknown,2018,10.1088/2399-1984/aac737,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=c8ff0333-5d95-4c37-a529-6addc0c12830&ssb=84811276494&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2399-1984%2Faac737&ssi=1b775bd7-8427-4606-8a24-a96cfc1dda14&ssk=support@shieldsquare.com&ssm=19777547658413806102345076243586&ssn=efd2c9b876add7d73872e5795ab40c076e7d1ff12507-22d7-4f95-bcac60&sso=ec2a62bb-a90eb62a2c257de4fa1d607ac2c6a787148a1e31f9616820&ssp=75760747581720373559172031327751823&ssq=48115170572603426141205726585634911658347&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwNDM3NTQ1YzMtOGY5NC00ODgwLTk1OTctNWE4MzgwZGQ4NjNjMS0xNzIwMzA1NzI2ODYxMC0zNjFlNjAyYTllNDg1MmI4MTAiLCJfX3V6bWYiOiI3ZjYwMDAxZmI2MjI0NS1mMDdhLTRmZjItYWY3Yy02MWZmZmMzOGI4OTAxNzIwMzA1NzI2ODYxMC00NDI4MzkwZWRkZjgzMTQ1MTAiLCJyZCI6ImlvcC5vcmcifQ=="
34191946,IOP Conf Ser Earth Environ Sci,Unknown,2020,10.1088/1755-1315/474/7/072047,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=f98d5e0a-b473-43fb-9db9-7ca853c8f0e7&ssb=86972258974&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1755-1315%2F474%2F7%2F072047&ssi=84fbff54-8427-479a-b113-5869a0193c9d&ssk=support@shieldsquare.com&ssm=49187070470262629108867806325791&ssn=769628f3a67c3d55e839846db434206e339ebde9fd64-02a9-484e-80d71e&sso=c7df7f1c-a0dabcda25e35f3f519cefb852a6b9fceedc4d21982b3c20&ssp=20078285161720330508172032509406671&ssq=67148860791593367846207915589604823141015&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwZjBkY2ZmZDktMGFhNy00NDk5LTlhMmMtZjc5ZDZiNTAwMDg5MS0xNzIwMzA3OTE1NjUyMC04ZjA1NmY0ZTRiMjMxODZiMTAiLCJfX3V6bWYiOiI3ZjYwMDBhMWQ5NTY5MC1mZDcyLTQ4YmQtODdkYi01NDIxZWU5MjE3YmUxNzIwMzA3OTE1NjUyMC01NGQxOTFlNTkxNDU0ZmE2MTAiLCJyZCI6ImlvcC5vcmcifQ=="
38680502,Quantum Sci Technol,Unknown,2024,10.1088/2058-9565/ad3d81,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=92b20c59-4ae2-4e19-94c2-0f1369863178&ssb=88646213353&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2058-9565%2Fad3d81&ssi=791257ae-8427-412e-a8cf-0fb7fb48afa2&ssk=support@shieldsquare.com&ssm=81920950223657710102708236656741&ssn=8d3cab3de32d7e899faed14843f74c3aefc549d3c84b-951c-45fa-a420fd&sso=9872c5c7-57ec52617055f272034685f42a132b9ef511d252838aaaf3&ssp=08968351701720366958172033676757931&ssq=86109780846918759465908469106596955570782&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDA2MjdhYzUzMS0yOGNjLTQ1MmEtOGNkOS03Yjk3ZTk4YjdiOTIxNzIwMzA4NDY5MDkyMC1hYWFjMWRmOTU1NTFjNDkzMTAiLCJ1em14IjoiN2Y5MDAwZjBiZjE2YzctMDA4Yy00ZjMwLWFmZmQtMDkyYjgyMzAyNGVmMS0xNzIwMzA4NDY5MDkyMC0zMTJlZmE2ZmFkYjg1M2MwMTAiLCJyZCI6ImlvcC5vcmcifQ=="
29431180,Quantum Sci Technol,Unknown,2018,10.1088/2058-9565/aa931d,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=ffb8e4ce-50af-4529-b211-fdbaec1f44a3&ssb=49460210848&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2058-9565%2Faa931d&ssi=8919bc19-8427-4ee0-94a9-f6b5f4330df0&ssk=support@shieldsquare.com&ssm=34221776582500346100810933614699&ssn=68e5d12eb4cae7bc600298dfa75ba1dc96cc8affb86f-1739-4a24-a96ea3&sso=0f698588-a854203fe19462b247c24279d167b26bf1e30885ae217bb9&ssp=58087167111720317770172036426350153&ssq=93936850847320672615708473656235264564950&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwM2MxM2VhODAtOGU2NC00M2NhLWJjZWItZTM0ZjBlMzE0OGU0MS0xNzIwMzA4NDczMzg3MC1hZTU1NGZlYzhhNDNkYjUyMTAiLCJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDBkMWVlNzU0Ni00ZDAwLTRkZGQtOGVjMy04YTk5NWFlYTIwMjAxNzIwMzA4NDczMzg3MC05OGM1OGIyOGRhNGIzNDQzMTAifQ=="
29722360,Class Quantum Gravity,Unknown,2017,10.1088/1361-6382/aa5cea,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=7acec79d-0467-4c21-b201-7b3f317d6d8c&ssb=48123221277&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6382%2Faa5cea&ssi=e9913165-8427-46a2-8a74-cafce089fd19&ssk=support@shieldsquare.com&ssm=94053178101756754105011405207662&ssn=6f7b55641f34752ff474d8fd67c07dfd5249680708de-3942-4f6d-b9ca0a&sso=f8974346-62c587c957b85fee08a16f65557f30908bbe0aa3ca12ec5d&ssp=32280133751720386450172031346585351&ssq=73596501025038607352110250795593018857351&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDBlM2VhMWEzNi02ZGIwLTQ5ZWEtYWRkMS0xZGI2NDkyYmU4NDkxNzIwMzEwMjUwNDQ5MC1iMTk1YmEyNzE0ZDA0MWVlMTAiLCJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwYjg5MjViOTgtYmFmZC00NGE5LTg2ODAtY2MzODlkMjZmMWZiMS0xNzIwMzEwMjUwNDQ5MC0yNjEyOWExMWJjMDE5M2QzMTAifQ=="
32908328,Class Quantum Gravity,Unknown,2016,10.1088/0264-9381/33/13/134001,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=bc46e952-fbc2-42b2-84e0-98fdf2911e5b&ssb=01075229268&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F0264-9381%2F33%2F13%2F134001&ssi=65e0bd0b-8427-4254-9c96-9a3d0af9163c&ssk=support@shieldsquare.com&ssm=07292831635174462107946529356226&ssn=aae2f2cfa67e7b52ef6682b4c7d4c467f2a42e6a1883-1ee8-4e7a-869955&sso=abf2debe-ddc08d9759613dc183b741a3ae29fba5dddd7d5397405f6d&ssp=24959776281720389490172035279336050&ssq=77698831025811702576610258122450855331217&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwYjhmM2Y3MGYtYjFhNC00OGE1LTgxYjgtM2UwOTg2MmI4NGQ2MS0xNzIwMzEwMjU4MjU4MC0wODYwMDc1MTY0MGU5N2E1MTAiLCJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDA3MjI3ZTU1OC00N2U5LTRhY2ItYTBiMi1kZGY0OGM1YWIwZDIxNzIwMzEwMjU4MjU4MC0xZDhkZGIwZmZlZDc0ZGMyMTAifQ=="
